"fat" "protein" "pH"
2.58e-05 3.51e-05 6.6e-05
-0.000176191 3.08e-05 0.000198313
-9.66e-05 7.26e-05 -8.97e-07
-6.52e-05 -1.23e-06 -0.00016071
-0.000147327 -0.000122294 -2.72e-05
4.61e-05 -7.77e-05 -2.58e-05
-5.38e-06 6.18e-05 0.000209026
2.03e-05 0.000150255 -2.57e-05
-0.000111169 -8.62e-06 -7.73e-05
-8.84e-05 4.64e-05 0.000724109
-7.84e-05 -0.000145319 -1.35e-05
-0.000113888 -0.000141045 -4.2e-05
-0.000120422 8.6e-05 7.05e-05
-0.000122399 -6.26e-05 3.53e-05
-0.000352518 -0.000125405 3.04e-05
-0.000116518 -3.59e-05 0.000130549
-2.92e-05 0.000181493 0.000451293
-4.06e-05 -0.00012619 -4.48e-05
-2.96e-05 1.59e-05 -0.000113836
-2.28e-05 -4.05e-06 -5.08e-05
0.000109769 1.63e-05 0.000198157
1.86e-05 6.75e-05 7.33e-05
0.000112432 0.000235567 5.6e-05
3.77e-05 -0.000106524 -3.76e-05
8.78e-06 1.78e-05 0.00010339
1.46e-05 -6.79e-05 -8.64e-05
-1.8e-05 0.000479362 -3.81e-05
-3.65e-05 0.0002238 -4.27e-05
-0.0001719 -5.14e-05 5.1e-06
2.95e-05 -3.64e-05 -8.84e-05
-0.00010049 1.92e-05 4.78e-06
6.74e-05 -0.000124055 -0.000141595
-1.32e-06 -7.47e-05 -7.16e-05
-3.37e-06 -7.29e-05 -7.06e-05
-2.26e-05 -4.45e-05 -2.47e-05
-0.000183657 0.000185762 4.41e-05
-5.97e-05 8.3e-05 0.00016435
0.000102884 -9.92e-05 1.52e-05
0.000122617 2.44e-05 4.67e-05
-5.98e-05 0.000149086 0.000141111
-7.97e-05 7.84e-05 4.89e-05
-6.16e-05 0.000160592 0.000166195
7.4e-05 -6.58e-05 7.58e-05
8.53e-05 -0.000134759 6e-05
1.68e-05 6.58e-06 0.000161185
2.02e-05 -5.67e-05 4.89e-05
-1.33e-05 -8.16e-05 -0.000171802
-2.42e-06 3.6e-05 -1.59e-05
-3.8e-05 1.35e-05 0.000155682
2.67e-05 -8.68e-05 -0.000165899
-4.83e-05 8.75e-05 2.04e-05
5.98e-05 0.00013548 0.000185264
-3.39e-05 0.000168492 1.73e-05
3.78e-06 0.000120465 2.25e-05
-7.77e-05 7.8e-05 1e-05
-8.23e-05 0.000308515 3.86e-05
-7.72e-05 -2.19e-05 6.9e-05
-9.02e-05 -2.45e-05 8.97e-05
4.38e-05 -9.5e-05 -0.002229994
-8.41e-05 -8.96e-05 -7.35e-05
2.12e-05 -7.2e-06 8.56e-06
-9.09e-05 -5.51e-05 -9.56e-05
-0.000605815 -3.18e-05 -0.002371087
-7.31e-05 -7e-05 2.19e-05
-0.000197655 -1.36e-05 -0.000106046
9.67e-05 -8.96e-05 0.000279813
8.71e-05 -9.98e-05 0.000124776
1.69e-05 3.06e-05 0.000138034
1.4e-05 -8.74e-05 0.000262297
-8.78e-05 -9.58e-05 5.87e-05
-0.000108749 -0.00012935 0.000107373
-0.000151663 -0.000268196 0.0001002
-0.000140893 -0.000421279 0.000109475
-0.000144529 -0.000233566 9.41e-05
-2.46e-06 -0.000108015 0.000116839
6.59e-05 0.000156251 0.000179656
7.4e-05 0.000277301 -4.64e-05
-0.000114121 -8.47e-05 -0.00021359
-6.1e-05 8.38e-06 -0.00011727
1.34e-05 -6.19e-05 -2.76e-05
-0.000209851 0.000105206 4.92e-06
-5.32e-05 -3.08e-05 1.1e-05
0.000159192 0.000118201 1e-05
-0.000181512 -2.13e-05 -0.000363523
-4.41e-05 -5.72e-06 0.000252281
-1.63e-05 -0.000200569 6.5e-05
-0.000143454 3.03e-05 -0.000242599
-5.22e-05 3.74e-05 3.63e-05
-0.000223466 -6.06e-05 2.64e-05
-0.000231364 -0.000202898 -0.000104525
-0.000127252 -2.12e-05 -4.92e-06
-0.000142783 -5.96e-05 6.3e-05
0.000193143 0.000190772 -9.54e-07
-0.000194107 7.52e-05 -0.000172449
-0.000184066 -0.000104016 -4.47e-05
-7.07e-05 6.43e-05 1.22e-05
-0.000221138 7.76e-05 -0.000255182
-0.000139523 1.24e-05 -9.13e-05
0.000128478 5.56e-05 -0.000174445
-5.24e-05 1.85e-05 7.89e-05
-2.63e-05 5.39e-05 0.000114661
1.05e-05 0.000119264 -8.46e-05
-8.31e-05 -0.000123758 -0.000231271
-1.03e-05 -3.37e-06 -5.87e-05
-3.11e-05 0.000121556 -5.72e-05
-0.000147784 -7.67e-05 -4.62e-05
-0.000187297 0.000107136 -3.14e-05
4.41e-05 -8.57e-05 1.26e-05
-0.000111257 -2.49e-06 7.39e-05
9.31e-05 -4.66e-05 0.000202528
-8.46e-05 8.89e-05 1.14e-05
-0.000114328 0.000244414 -1.68e-05
8.54e-05 -7.48e-06 0.0002339
7e-05 0.000160758 -2.69e-05
1.74e-05 -0.00012677 -2.72e-05
2.5e-06 1.39e-05 3.41e-05
-0.00030609 -7.22e-06 2.85e-05
-0.000108948 -1.04e-05 0.000113215
-5.62e-05 -0.000129663 -7.61e-05
0.000141469 4.56e-05 -2.93e-05
-4.54e-05 2.77e-05 -4.48e-05
-8.1e-05 -2.21e-05 -6.8e-05
-0.000101248 -5.32e-06 6.05e-05
-1.97e-05 -5.91e-05 3.57e-05
-1.54e-05 -5.87e-06 8.09e-05
-8.92e-05 3.3e-05 9.48e-05
-0.00011734 0.000111589 0.000133012
-5.63e-05 -5.04e-06 5.05e-05
7.18e-05 -9.3e-05 0.000131862
5.06e-05 2.09e-05 -7.31e-05
-1.22e-05 0.000100983 -0.000172384
9.03e-07 -0.000186395 -0.000125055
-5.89e-05 0.000192636 4.33e-05
-0.000123187 -0.0001228 -5.85e-05
-0.000112924 -0.000212213 -0.000131553
-0.000495523 -0.000125056 -0.000223332
0.000151731 0.000160549 0.00014591
-6.53e-05 -8.78e-06 -0.000318862
-6.77e-05 -3.96e-05 -0.00022778
1.5e-05 -5.14e-05 -0.000261047
9.23e-05 -4.86e-05 -1.58e-05
0.000120151 1.83e-05 5.22e-05
0.000222346 -9.62e-05 0.000348177
-0.000138379 0.00011728 -0.000141151
-2.74e-05 8.91e-05 1.01e-06
-1.49e-05 6.12e-05 3.22e-05
1.17e-05 6.04e-05 0.000111518
0.000101001 0.000131919 0.000104803
-5.6e-06 0.000203041 5.67e-06
0.000403781 -7.2e-05 0.000343101
-3.74e-05 8.66e-05 -0.000126198
9.25e-05 -8.76e-05 1.6e-05
-9.4e-05 -6.48e-05 -8.5e-05
-0.000107984 -0.000122024 -0.000112091
4.61e-06 5.75e-05 -5.14e-06
9.1e-05 1.59e-05 -7.73e-05
4.48e-05 0.000105481 1.17e-05
7.17e-05 2.21e-06 -0.000118115
-2.29e-05 -0.000110703 -2.32e-05
-6.41e-05 -8.06e-05 -0.00013942
-2.11e-05 -0.000429992 -0.000216509
-0.000229019 0.000128789 -3.89e-05
-0.000119474 -6.26e-05 -0.000249957
9.38e-05 -3.8e-05 8.17e-05
4.98e-05 4.19e-05 -1.26e-05
0.000141636 6.65e-05 9.84e-05
-0.000159696 -0.000133844 8.48e-05
-7.68e-05 -0.000135704 8.34e-06
5.23e-05 -6.44e-05 -0.000155063
3.68e-05 3.86e-05 4.47e-05
-0.000138366 -0.000237308 2.33e-05
-0.000113708 -0.000162049 6.41e-06
9.16e-05 3.59e-05 6.47e-05
9.54e-05 4.43e-05 5.86e-05
6.21e-05 4.03e-05 -0.000251521
-8.96e-05 -6.45e-05 -5.11e-05
-0.000114124 -0.00136721 2.83e-05
1.47e-05 -2.75e-05 0.000102463
-0.000134155 -0.000251019 -4.58e-05
9.39e-05 -9.37e-05 -0.000117641
0.000253369 -0.000197316 -1.29e-05
0.000213725 -0.000150991 -0.000109273
-1.36e-05 2.69e-05 -1.28e-05
4.57e-05 0.000199909 5.96e-05
-3.3e-05 -1.88e-05 6.07e-06
6.97e-05 -5.66e-05 -0.000102506
-5.66e-05 -0.000108908 -0.000159885
1.86e-05 0.000110204 -0.000131758
-5.44e-05 -2.65e-05 -0.000277862
9.79e-05 -2.72e-05 -0.000109596
-0.000788035 -0.000429185 -0.000160046
4.23e-05 -0.000148205 -6.67e-05
5.25e-05 4.76e-05 -3.13e-05
0.000129848 -0.000725869 0.000216944
-6.39e-05 0.000115223 -0.000137383
0.000129697 -0.000685284 0.000224666
1.78e-05 -7.94e-05 -3.23e-05
6.01e-06 -5.56e-05 -0.000250811
2.73e-05 3.86e-05 -0.000184018
-0.00013903 -0.000109769 -0.000170147
2.57e-05 -0.000325265 -7.83e-06
-1.46e-05 -0.000328274 -9.73e-05
-8.89e-06 -7.32e-05 -0.000203912
-0.000219023 -0.000412918 -0.000556791
4.51e-05 -1.86e-05 -7.42e-05
4.49e-05 0.000155427 -4.6e-05
0.000233622 1.57e-05 -0.000242509
0.000109137 -0.000158904 -0.000155367
-8.56e-05 -5.27e-05 0.000159134
3.86e-05 -0.000144402 -0.000190603
-7.54e-05 -0.000214393 -5.82e-05
0.000134793 0.000139514 0.000200266
0.000179366 0.000348484 0.000264543
4.55e-05 7.94e-05 0.000164065
0.000118636 -3.89e-05 -4.2e-05
8.81e-06 0.000219181 0.000123657
-8.35e-05 -8.05e-05 -1.3e-05
-2.73e-05 0.000208006 -7.74e-06
6.67e-05 -6.64e-05 3.54e-05
-0.001005028 -0.000231873 3.03e-05
-7.36e-05 -2.93e-05 -0.000102709
-6.27e-05 -3.44e-05 -0.000106373
-6.71e-05 -0.000111118 -0.000184461
0.000127056 -0.000380836 -0.000661809
-0.000227444 2.68e-05 0.000129118
5.51e-05 -8.22e-05 3.31e-05
0.000315965 0.000244827 0.000151671
-6.4e-05 0.000110363 -0.000174917
-0.000111348 -8.2e-05 0.000159532
7.19e-05 0.000322465 -0.000108412
7.54e-05 -1.19e-05 2.77e-05
-5.28e-06 0.000282049 -6.26e-05
0.00010399 -0.0002394 -1.26e-05
6.54e-05 5.9e-05 0.00011075
-4.69e-05 -1.57e-05 3.86e-05
8.03e-05 -6.55e-05 -8.9e-05
4.56e-05 -0.000312291 -1.97e-05
0.000127993 9.99e-05 7.18e-05
0.00012768 9.51e-05 4e-05
8.68e-05 1.87e-05 0.00017506
4.08e-05 0.000272148 1.24e-05
-5.61e-05 -7.95e-05 4.51e-05
-6.92e-05 8e-06 -0.000127062
7.78e-05 -9.06e-05 -3.83e-05
3.21e-05 -4.98e-05 -3.97e-05
-8.44e-05 6.55e-05 0.000174744
4.86e-06 1.37e-05 0.000141413
-9.37e-05 -0.00010868 -0.000128912
-0.000130339 6.68e-05 -7.66e-05
-5.66e-05 -0.000326339 3.08e-05
-2.31e-05 0.000146406 2.62e-05
-0.000239647 -0.000309474 -0.000214316
-1.56e-05 4.26e-05 0.000231402
1.45e-05 -3.29e-05 0.000186559
5.07e-05 0.00014918 -7.47e-05
0.000116614 5.98e-05 0.000145321
-0.000175257 5.71e-05 -7.65e-05
3.89e-05 -0.000475643 -0.000280597
-1.99e-05 9.1e-05 0.000110085
1.53e-05 3.53e-05 0.000190362
8.51e-05 -0.000729952 5.85e-05
0.00015868 2.29e-05 0.000101102
6.35e-05 -9.77e-05 -4.91e-05
0.000180327 -0.000100142 8.83e-05
6.81e-05 -7.37e-05 -3.75e-05
1.11e-05 -6.02e-05 -0.000143549
-4.3e-05 -8.14e-05 -2.27e-05
1.02e-05 1.89e-05 -8.36e-05
-7.06e-05 7.83e-06 -5.53e-05
-2.52e-05 -0.00010188 0.000161557
-8.94e-05 9.87e-06 7.07e-05
-0.000256969 -7.09e-05 -0.000118664
-3.06e-05 -8.01e-05 -2.8e-05
-7.16e-05 -0.000189841 -2.63e-05
-0.000143322 -7.87e-05 -0.000136179
-3.46e-05 0.00010768 -6.94e-06
-5.39e-05 0.000107828 -1.53e-07
9.13e-05 -9.04e-05 4.59e-05
8.58e-05 -0.000120679 6.63e-05
4.65e-05 -0.000219733 4.21e-05
7.6e-05 7.44e-05 5.96e-05
4.95e-05 -2.86e-05 -6.81e-05
0.000142296 0.000125117 -0.000139473
-8.75e-05 -0.00029335 -1.88e-05
6.62e-07 -7.73e-05 2.16e-05
-5.76e-05 9.3e-05 -8.94e-05
-8.21e-05 7.06e-05 -0.000120705
-7.63e-05 2.94e-05 1.86e-06
0.00012063 0.000172911 8.47e-05
-0.000155081 -1.08e-05 -2.59e-05
4.56e-07 -3.6e-05 0.000159034
-0.000146632 3.2e-05 -0.000182465
-4.87e-05 -0.000475966 -2.86e-05
-9.33e-06 -0.00172621 5.92e-05
0.000400072 -7.09e-06 0.00015688
3.1e-05 2.66e-05 7.55e-05
-3.72e-05 -0.000155769 0.000202647
-1.86e-05 -7.68e-05 1.73e-05
5.34e-05 1.82e-05 -0.000164428
6.31e-05 2.38e-06 1.27e-06
-7.28e-05 -0.00156137 4.64e-05
-6.33e-05 -9.49e-05 -2.83e-05
-4.98e-05 -5.83e-05 9.55e-06
-5.47e-05 2.4e-05 8.74e-05
-0.000127052 0.000117422 -0.000207054
2.66e-05 5.26e-05 -0.000141548
7.94e-05 -0.000184021 3.24e-05
9.89e-06 0.000102897 0.000147881
4.61e-05 8.14e-05 0.000117859
-0.000150068 5.6e-05 1.51e-06
9.99e-05 -6.4e-05 0.000102679
4.16e-05 9.56e-05 3.44e-05
-6.56e-05 0.000106657 -5.71e-05
-7.08e-06 -5.09e-05 3.01e-05
-0.000153724 0.000122505 -7.7e-05
-0.000186785 0.000157002 -6.77e-05
5.73e-05 9.52e-05 -3.98e-05
0.000101247 0.000104907 -2.56e-06
3.87e-05 -0.000136949 0.000189012
0.000107349 6.91e-05 8.83e-05
0.000119822 -3.03e-06 0.000228128
6.36e-05 -4.95e-05 0.000103463
3.71e-05 -3.78e-06 0.000115024
0.000184416 5.74e-05 -6.05e-05
3.45e-05 -0.000447211 0.000149415
6.55e-05 5.93e-05 -9.07e-06
-1.39e-05 -7.02e-06 0.000131234
-3.55e-06 0.001457112 0.000113658
3.61e-05 1.61e-05 0.000105033
-6.99e-05 -2.38e-05 -2.58e-05
0.000122075 -7.22e-05 7.2e-05
8.91e-05 -2.93e-06 -7.69e-05
4.32e-05 0.000117946 3.87e-07
-3.84e-05 -4.43e-05 1.98e-05
-5.56e-05 -2.16e-05 -2.16e-05
6.31e-05 -7.27e-05 9.78e-07
8.5e-05 0.000131004 2.36e-05
-4.12e-05 0.000122532 -3.47e-05
8.42e-05 -7.94e-05 1.13e-06
8.23e-05 9.87e-05 5.91e-06
0.000100572 -4.31e-05 1.11e-05
-7.1e-07 -1.07e-05 7.91e-05
9.54e-05 0.000256761 3.69e-05
-1.21e-05 6.52e-05 0.000104116
6.94e-05 -5.09e-05 -1.21e-05
-4.04e-05 0.000177389 6.29e-05
-1.3e-05 -0.000108184 -0.000277324
-9.84e-05 -0.000119281 -3.64e-05
2.18e-05 -0.000246251 -7.36e-06
4.87e-05 -0.000135884 -5.69e-05
8.4e-05 -8.15e-05 -4.08e-06
2.43e-05 7.84e-05 2.62e-05
3.57e-05 0.000116054 -2.54e-05
3.8e-05 -0.000170781 -9.77e-06
8.75e-05 2.47e-05 0.000109515
-2.68e-05 -6.5e-05 -8.17e-06
-3.94e-05 -3.01e-05 6.99e-06
-0.000118457 -5.26e-06 3.58e-06
4.77e-05 4.27e-05 -0.000154026
2.92e-05 -0.000159808 3.39e-05
-9.34e-05 -0.00011401 -0.000100591
-7.84e-05 1.31e-06 2.26e-05
7.07e-05 0.000155049 -0.000134285
8.22e-05 0.000129697 -8.4e-05
-7.77e-05 -0.000162407 -5.98e-05
-3.63e-05 7.25e-05 -8.91e-05
-3.83e-05 6.66e-05 -8.83e-05
-6.58e-06 -6.62e-06 6.22e-05
-2.8e-05 -6.65e-05 -5.91e-05
-6.02e-05 -1.11e-05 3.77e-05
0.000115229 7.29e-05 -2.78e-05
4.41e-05 -0.000305399 -2.27e-05
2.96e-05 0.000241571 -9.59e-05
4.35e-06 -0.000183627 -2.26e-05
4.79e-05 -0.000150716 5.7e-06
8.24e-05 9.41e-05 5.46e-06
4.35e-05 0.000341085 -0.000150875
3.03e-05 0.000106197 -0.000516979
-5e-05 4.22e-05 3.39e-05
-8.12e-05 -0.00010371 0.000463164
1.6e-05 -0.000159001 -6.34e-05
-0.000160451 -3.34e-05 -4.73e-07
6.48e-07 -7.24e-05 -5.99e-05
-0.000775082 -5.63e-05 0.000157772
-3.59e-05 -0.000168043 0.000234435
1.22e-05 1.74e-05 6.31e-06
-0.00023876 -0.000120953 0.000183606
-1.81e-06 3.44e-05 0.000219912
-6.29e-05 2.38e-05 -2.77e-06
0.000153289 -5.66e-05 0.00015958
-0.000162205 2.54e-05 -6.79e-06
-0.000180717 -8.72e-05 7.19e-05
-0.000179427 -6.41e-05 -0.000104829
0.000120656 0.000251065 -0.000180757
4.43e-05 -5.79e-05 -0.000150235
-0.000440892 6.96e-05 -0.001493116
-0.000572691 9.94e-05 -0.002235864
4.27e-05 0.00010347 -0.000296687
5.29e-05 -4.29e-05 0.000100613
-9.37e-05 -1.91e-05 -8.75e-05
0.000146237 -0.000108229 -0.00011292
-9.93e-06 -5.71e-05 -9.04e-06
-5.33e-05 -0.000121664 0.000129447
-2.2e-05 -3.71e-05 -0.000224183
4.34e-05 5.84e-05 4.62e-05
-2.29e-05 -0.000137017 -0.000121545
-0.000111134 -0.000186541 -2.24e-05
-0.000138929 -0.000144292 -0.000162743
-2.74e-05 1.36e-05 -0.002115955
0.000124748 -2.08e-05 0.000114693
-0.000101836 8.77e-05 7.09e-05
-6.59e-05 4.31e-05 6.92e-05
1.67e-05 -2.73e-06 2.13e-05
1.04e-05 -4.92e-05 -0.000152919
6.78e-05 -6.64e-05 1.73e-05
0.000105192 -2.18e-05 0.00011981
3.42e-05 -0.000158262 -6.19e-05
6.67e-05 0.000164145 -0.000131843
0.000199146 5.13e-05 -2.72e-05
0.000113393 -0.000144263 -0.000136174
2.35e-05 -0.00014025 5.21e-05
-6.55e-05 -4.87e-05 0.000427599
-6.28e-05 -0.000114257 4.46e-05
-6.03e-05 -0.000118461 4.88e-05
-5.97e-05 -0.000118411 4.96e-05
3.06e-05 -4.03e-05 -7.57e-05
-6.86e-05 -0.000100923 5.33e-05
-0.000159306 -0.000279854 -6.36e-05
3.79e-05 -0.000183749 -5.94e-05
0.000134351 8.41e-06 5.43e-05
-0.000134106 2.27e-05 -8.18e-05
-5.96e-05 3.81e-05 -0.000179845
-0.000105493 -0.000261182 8.24e-05
4.86e-05 6.34e-05 0.00024651
-5.82e-05 3.09e-05 2.25e-05
-5.76e-06 2.62e-05 3.62e-05
0.000131886 -0.000195736 -5.87e-05
0.000164966 -7.26e-05 -2.21e-05
0.000190525 0.000118639 0.000171141
0.000125968 0.000202539 8.54e-05
3.06e-05 5.08e-05 0.000154454
7.84e-06 0.000242149 6.29e-05
7.35e-05 -3.38e-06 3.56e-05
0.000212627 5.54e-05 0.00014313
-1.39e-05 -6.76e-05 4.79e-05
-3.65e-05 -3.82e-05 -0.000108174
-3.02e-05 -6.12e-05 -0.000138433
8.38e-05 1.35e-05 -7.16e-06
8.99e-05 0.000132734 9.26e-06
6.42e-05 -2e-05 -6.45e-05
-6.31e-06 -1.3e-05 6.95e-05
0.000376199 8.36e-05 0.000272656
2.2e-05 0.000126527 -0.000133802
0.000130356 8.88e-05 4.54e-05
-0.000148877 -0.000176396 -6.83e-05
0.000102797 0.0002078 -7.93e-05
-1.41e-05 -4.39e-05 -0.000143123
-1.22e-05 5.04e-05 0.000106226
7e-05 -5.92e-05 -4.18e-05
5.22e-05 -1.87e-05 1.44e-05
6.58e-05 -9.83e-05 8.15e-05
-5.3e-05 0.000489996 5.28e-05
2.02e-05 3.56e-05 3.09e-05
-3.02e-05 -7.52e-05 1.58e-05
4.12e-05 -1.53e-05 -2.06e-06
4.91e-05 -2.25e-05 -3.25e-05
-0.000143594 -9.11e-05 8.06e-06
9.8e-05 -2.34e-05 0.00015316
0.000134238 6.91e-05 -5.78e-05
0.000102859 -4.03e-06 -5.35e-05
1.88e-05 6.04e-05 1.42e-05
0.000172608 0.000153376 0.000185132
-9.08e-06 -5.05e-05 -1.38e-05
4.63e-05 -2.06e-05 9.91e-05
3.79e-05 -3.89e-05 0.000114953
2.99e-05 -5.94e-05 0.000105098
2.08e-05 1.67e-05 4.44e-05
-0.001202293 -0.000230012 -0.000866552
-0.001854391 -0.000197596 -0.000693066
-0.000172557 -0.000121419 -0.000342282
-6.74e-05 -3.91e-06 5.42e-05
5.12e-05 0.000114352 5.46e-05
-1.39e-05 7.37e-05 -4.95e-06
5.68e-05 -0.000121395 3.71e-05
-0.000416213 -6.53e-05 -0.000742542
-0.000184966 -0.000201309 -9.77e-05
2.22e-05 -6.92e-05 -0.001927492
3.38e-05 0.000149377 0.000100126
1.33e-05 -5.58e-05 -0.000110894
1.49e-05 -5.74e-05 -0.000110434
-0.000103031 -9.56e-05 -4.77e-06
0.00014493 9.55e-05 0.000108634
1.95e-05 -3.33e-05 -6.27e-07
2.03e-05 -2.52e-05 0.000215439
-2.96e-06 -3.98e-05 4.06e-05
9.51e-05 0.000105746 -5.39e-05
-6.15e-05 -0.000205578 5.64e-05
-7.36e-05 -0.000269789 8.17e-05
-5.77e-05 -0.000179793 -6.23e-05
-4.11e-05 4.66e-05 0.000178045
0.000194333 7.23e-05 -4.61e-05
0.000137611 9.12e-05 9.12e-05
0.000170335 2.26e-05 -5.77e-05
0.00022741 9.17e-05 4.34e-05
0.000133981 3.25e-05 -0.000147084
0.000136491 3.54e-05 -0.000115943
0.000120513 6.73e-05 -0.000119565
0.000132822 0.00010333 -0.000111404
-0.000147681 -0.000116729 0.000294733
8.14e-05 0.00010357 -0.000127831
-3.11e-06 2.02e-05 -2.17e-05
-3.96e-06 -3.89e-05 -0.000371621
-0.000403279 9.95e-05 -0.000253086
8.98e-05 8.82e-05 6.14e-06
2.94e-05 -1.09e-05 -5.02e-05
2.61e-05 -1.87e-05 -5.16e-05
-0.000106204 -2.86e-05 1.3e-05
3.25e-05 4.59e-05 -7.17e-05
-7.08e-05 -0.000205503 -0.000212483
-6.59e-05 -0.000116629 -0.000408007
-3.17e-05 -0.000191616 -0.000276383
-0.000106541 -2.35e-05 -0.000232259
-2.94e-05 4.55e-05 -0.000204516
1.31e-05 -3.16e-05 -1.49e-05
-0.000115001 -8.8e-06 -2.7e-05
-0.000119258 -0.000173024 -0.000252677
-0.00011846 -0.000164641 -0.000234317
3.55e-05 0.000147169 -1.89e-06
3.32e-05 -9.81e-06 -0.000502072
8.36e-05 0.000139439 8.27e-06
-1.52e-05 7.15e-05 -0.000451759
-0.000100851 -0.000121886 -0.000109138
-0.000111043 -7.22e-05 -0.000135514
-2.23e-05 0.000120097 -5.64e-05
1.95e-05 2.52e-05 0.000138832
2.52e-06 0.000324667 9.86e-05
-0.000131891 -0.000112015 -6.11e-05
-0.0001134 -0.000106941 -5.64e-05
3.1e-05 6.18e-05 2.35e-06
-0.000132488 -2.65e-05 -2.97e-05
-0.000135327 -3.19e-05 -5.1e-05
6.86e-05 -1.98e-05 0.00013887
-3.85e-05 -6.34e-05 2.4e-05
6.19e-05 -1.46e-05 0.000147179
-3.55e-05 -7.6e-05 -3.07e-05
0.000645226 -3.21e-06 0.000121721
0.000121351 0.000161216 -1.7e-05
-0.000105756 0.000131581 7.52e-05
-1.67e-05 2.15e-05 1.16e-07
-0.000122199 0.000303186 -1.82e-05
2.9e-05 1.88e-05 -0.000175284
-5.53e-05 -1.67e-06 6.14e-05
9.43e-05 -0.000150161 -0.00037399
2.09e-06 -0.000301633 8.12e-05
5.75e-05 -0.000463476 6.31e-05
1.69e-05 -0.000492822 3.73e-05
2.15e-05 -4.12e-05 -2.77e-05
0.000119838 1.24e-05 0.002506018
6.3e-05 0.000459996 0.000105221
9.87e-05 -1.84e-05 -4.6e-05
-3.65e-05 4.29e-05 -7.69e-05
3.63e-05 -0.000135713 6.73e-05
-6.25e-06 -0.000150558 -1.05e-05
-4.65e-05 -0.000111513 9.02e-06
1.97e-05 -4.55e-06 0.000203843
3.25e-05 4.09e-05 -1.79e-05
3.04e-05 0.000234485 -0.000202569
-5.97e-05 -0.000106954 8.48e-05
6.31e-05 -5.19e-05 7.64e-05
-5.8e-05 0.000230091 -0.00012756
9.47e-05 7.23e-05 0.000455945
5.56e-05 5e-05 0.000352493
5.53e-05 5.11e-05 0.000358384
-0.000105938 9.06e-05 -3.79e-05
-1.05e-05 1.6e-05 0.000324778
5.13e-05 5.19e-05 0.000374232
3.02e-05 5.46e-05 0.000606785
-0.000398847 -3.42e-05 8.66e-05
0.000233845 0.000125118 2.95e-05
0.000230267 0.000126943 2.51e-05
0.000253695 0.000135369 2.47e-05
-6.94e-05 0.000117054 4.95e-05
0.000494177 -7.93e-05 -0.00014
-6.09e-05 0.000185095 9.22e-05
-0.000293206 7.94e-05 0.000165666
-0.000202212 -3.08e-05 4.87e-05
8.71e-06 8.7e-05 -0.00010607
-1.77e-05 0.00023843 -9.95e-05
7.82e-05 0.00014902 -0.000358459
0.000125856 1.27e-05 -3.81e-05
-5.72e-05 0.000230097 9.47e-05
0.000178017 0.00013439 -9.52e-05
0.000187035 0.000132754 -9.46e-05
0.000102208 0.000157277 3.94e-05
-0.000297755 1.46e-05 0.001065454
-1.46e-05 -0.000182083 -4.89e-05
-0.000106826 -5.74e-07 0.000275696
-0.000112038 3.24e-05 0.000192128
-0.000106007 3.48e-05 0.000211202
-5.53e-05 0.00019008 0.000127848
-1.55e-05 7.08e-05 -2.96e-05
-0.000115407 0.000104042 -1.09e-05
1.67e-05 -0.000269911 -6.03e-05
-2.27e-06 7.67e-05 0.000376475
-1.32e-05 6.61e-05 -0.000111336
-5.93e-05 2.09e-05 3.16e-05
-8.51e-05 9.72e-05 3.09e-05
0.000164518 0.000131758 3.21e-05
-0.000276007 -0.000124483 8.43e-05
0.00020149 -1.02e-05 -0.00013788
0.000128021 0.000204568 -5.16e-05
0.000138624 0.000240847 -6.58e-05
1.77e-06 0.000155852 -8.89e-05
0.0001033 0.000100586 -3.33e-05
-0.00030598 -3.7e-05 9.06e-05
-0.000238659 -4.51e-05 0.000276563
-6.49e-05 -5.97e-05 7.38e-05
-0.000526693 -5.5e-05 0.000229405
-0.000225947 5.25e-05 0.000240566
-0.000154478 3.63e-05 9.73e-05
0.000288643 7.1e-05 5.39e-05
1.57e-05 7.11e-05 1.88e-05
-8.93e-05 0.000116834 -5.62e-05
9.62e-06 -5.68e-05 -0.000374747
-1.12e-05 -0.000122284 -6.32e-05
-2.23e-05 -0.00015109 -7.34e-05
-3.16e-05 0.000128375 -6.18e-05
1.94e-05 -9.76e-05 -7.4e-05
-6.3e-06 3.73e-05 -7.7e-06
-3.23e-05 -9.49e-05 -2.89e-05
-1.34e-05 -2.87e-05 4.2e-05
1.2e-05 -8.72e-06 5.24e-05
-7.68e-05 -9.03e-06 0.000193544
-9.31e-06 -0.000100304 -3.64e-05
-2.09e-05 0.0001058 0.000705806
0.000136279 3.76e-05 0.000202257
0.000113292 4.51e-05 0.000168675
-7.23e-05 4.38e-05 -4.24e-05
-5.61e-05 -5.61e-06 4.06e-05
7.07e-06 -2.28e-05 1.56e-05
-5.53e-05 8.27e-05 -7.41e-05
5.97e-05 0.00011742 8.28e-05
6.03e-05 0.000114364 8.22e-05
-4.84e-06 5.73e-05 -3.93e-05
3.64e-05 8.16e-05 0.000115423
4.9e-06 0.000113919 9.42e-05
1.96e-05 6.94e-05 9.92e-05
-1.23e-05 -2.31e-06 0.000152831
9.26e-05 6.95e-05 -0.000111412
-5.18e-06 -4.68e-05 7.6e-05
-0.000128718 -8.91e-06 -5.37e-05
-2.05e-06 2.1e-05 4.85e-06
5.55e-05 -5.08e-05 -1.97e-05
